caderno_numero,tec_id,banca,concurso,ano,enunciado_resumo,status_comparacao,questao_existente_id,unidade,artigos,uso_pedagogico,confianca,motivo,arquivo_origem,pagina
261,3824093,Instituto ACCESS,ASoc (Pref Rodeiro)/Pref Rodeiro/2025,2025,"A Lei Maria da Penha (Lei nº 11.3402006) tipifica as formas de violência doméstica e familiar contra a mulher, ampliando o entendimento para…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,12
262,3168457,FEPESE,Mon (Pref São José)/Pref São José/2024,2024,A Lei Maria da Penha (Lei nº 11.340/2006) é a principal legislação brasileira para enfrentar a violência contra a mulher. A norma é reconhec…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,12
263,3168235,FEPESE,Cuid (Pref São José)/Pref São José/2024,2024,"A Lei nº 11.340, de 7 de agosto de 2006, define a violência doméstica e familiar contra a mulher e os contextos em que ela pode ocorrer. Ide…",NOVA,,U1,5,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,12
264,3169569,CONSULPLAN,Estag (TJ MG)/TJ MG/Serviço Social/Pós-Graduação/2024,2024,"A violência de gênero decorre das relações de poder construídas e reforçadas historicamente na nossa sociedade, reservando maior vulnerabili…",NOVA,,U1,5,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,12
265,3167673,FGV,AJ (TJ RR)/TJ RR/Psicologia/2024,2024,A violência doméstica contra a mulher pode assumir diversas formas. Analise as situações abaixo e assinale aquela que corresponde à violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,13
266,3164311,Ibest,GCM (Pref Cristalina)/Pref Cristalina/2024,2024,"Com base na Lei n.º 11.340/2006, também conhecida como Lei Maria da Penha, que criou mecanismos para coibir a violência doméstica e familiar…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,13
267,3169874,VUNESP,GCM (Pref Peruíbe)/Pref Peruíbe/2024,2024,"Assinale a alternativa que, nos termos da Lei no 11.340, de 7 de agosto de 2006 (Lei “Maria da Penha”), contém, corretamente, uma forma de v…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,13
268,3171586,CEBRASPE (CESPE),ACE (TC DF)/TC DF/Especializada/Arquivologia/2024,2024,"Acerca da Lei Maria da Penha (Lei n.º 11.340/2006), julgue o item a seguir, com base em seus dispositivos e na jurisprudência dos tribunais …",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,13
269,3171589,CEBRASPE (CESPE),ACE (TC DF)/TC DF/Especializada/Arquivologia/2024,2024,"Acerca da Lei Maria da Penha (Lei n.º 11.340/2006), julgue o item a seguir, com base em seus dispositivos e na jurisprudência dos tribunais …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,13
270,3177255,FGV,JE TJMT/TJ MT/2024,2024,"Elmo, casado com Filomena, mulher trans, após surpreendê-la nua na cama com outro homem, a expulsa imediatamente de casa, sequer permitindo …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,14
271,3163946,IBADE,AssSoc (Pref Recife)/Pref Recife/2024,2024,"De acordo com a Lei nº 11.340/2006, compreende-se por violência física:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,14
272,3163528,IBADE,AssSoc (Pref Recife)/Pref Recife/2024,2024,"De acordo com a Lei Nº 11.340/2006, a violência sexual é compreendida como:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,14
273,3178706,ICECE,GM (Pref Aratuba)/Pref Aratuba/2024,2024,Qual das alternativas abaixo não constituem violência doméstica e familiar conforme Lei Maria da Penha?,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,14
274,3162229,FEPESE,Peda (Pref Concórdia)/Pref Concórdia/2024,2024,"Está no artigo 7º da Lei 11.340 - Lei Maria da Penha - que são formas de violência doméstica e familiar contra a mulher, entre outras: 1. A …",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,14
275,3140855,VUNESP,GCM (Pref Lins)/Pref Lins/2024,2024,"Sobre a Lei “Maria da Penha”, assinale a alternativa correta.",NOVA,,U4,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta afirma que os Juizados de Violencia Domestica foram criados pela lei (art. 14).,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
276,3138220,IGEDUC,Vig (CM Tuparetama)/CM Tuparetama/2024,2024,O texto seguinte servirá de base para responder à questão. Indivíduos com deficiência frequentemente estão em maior risco de sofrer violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
277,3138219,IGEDUC,Vig (CM Tuparetama)/CM Tuparetama/2024,2024,O texto seguinte servirá de base para responder à questão. Indivíduos com deficiência frequentemente estão em maior risco de sofrer violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
278,3138217,IGEDUC,Vig (CM Tuparetama)/CM Tuparetama/2024,2024,O texto seguinte servirá de base para responder à questão. Indivíduos com deficiência frequentemente estão em maior risco de sofrer violênci…,NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,15
279,3138216,IGEDUC,Vig (CM Tuparetama)/CM Tuparetama/2024,2024,O texto seguinte servirá de base para responder à questão. Indivíduos com deficiência frequentemente estão em maior risco de sofrer violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
280,3135241,Instituto Verbena,Estag (MPE GO)/MPE GO/Residência Jurídica/2024,2024,"De acordo com a Lei nº 11.340/06 (Lei Maria da Penha), a violência patrimonial se configura como qualquer conduta que",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,16
281,3179836,Instituto Consulplan,CCLar (Pref Esmeraldas)/Pref Esmeraldas/2024,2024,"A Lei Maria da Penha, em seu Art. 2º dispõe: “toda mulher, independentemente de classe, raça, etnia, orientação sexual, renda, cultura, níve…",NEAR_DUPLICATE_REVISAR,345,,,NAO_IMPORTAR,baixa,"Similaridade 0.375 com questao existente id 345 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 201 ao 400.pdf,16
282,3126303,FAUEL,Psico (Pref Maringá)/Pref Maringá/2024,2024,"A Lei nº 11.340, de 7 de agosto de 2006, institui mecanismos para promover e proteger a igualdade de gênero, combatendo a violência doméstic…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,16
283,3125995,ITAME,AASoc (Pref Acreúna)/Pref Acreúna/2024,2024,"Dentre as formas elencadas, na Lei Maria da Penha, de violência doméstica e familiar contra a mulher está a violência moral, que é entendida…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,16
284,3181094,Instituto Consulplan,TNS (Esmeraldas)/Pref Esmeraldas/Serviço Social/2024,2024,Considerando que a Lei Maria da Penha (Lei nº 11.340/2006) é um marco na proteção e no combate à violência doméstica e familiar contra a mul…,NOVA,,U4+U5,,PRATICA_UNIDADE,media,Revisao manual completa: Assertivas corretas combinam juizados+equipe multidisciplinar (arts. 14 e 29) e medidas protetivas de urgencia (art. 22) como um unico bloco verdadeiro.,Caderno Lei Maria da Penha - 201 ao 400.pdf,16
285,3124680,FAUEL,Ed Soc (Pref Maringá)/Pref Maringá/2024,2024,"Com a Lei Maria da Penha (Lei nº 11.340, de 7 de agosto de 2006) define as formas de violência doméstica e familiar contra a mulher?",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
286,3181496,Instituto Consulplan,Ed Soc (Pref Esmeraldas)/Pref Esmeraldas/2024,2024,"A Lei Maria da Penha, nº 11.340/2006, define que a violência doméstica contra a mulher é crime e aponta as formas de evitar, enfrentar e pun…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
287,3105580,FGV,Psic (Pref Abreu e Lima)/Pref Abreu e Lima/2024,2024,"Helena é uma mulher trans e vive maritalmente com Murilo, que é um homem trans. Enciumado por ter encontrado a companheira com um ex-namorad…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
288,3105199,Instituto AOCP,Esp SP (Pref Uberaba)/Pref Uberaba/Educador Social/2024,2024,A educadora social Helena é uma das servidoras públicas de determinado município que está participando de uma campanha de combate à violênci…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
289,3199401,CEBRASPE (CESPE),Proc (MPTC DF)/TC DF/2024,2024,"Com base nas disposições da Lei Maria da Penha (Lei n.º 11.340/2006), julgue os itens a seguir. Suponha que Carlos e Ana tenham sido namorad…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,15
290,3199404,CEBRASPE (CESPE),Proc (MPTC DF)/TC DF/2024,2024,"Com base nas disposições da Lei Maria da Penha (Lei n.º 11.340/2006), julgue o item a seguir. A prática de violência moral contra a mulher, …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,15
291,3097617,IBAM,GM (Pref Caruaru)/Pref Caruaru/2024,2024,"De acordo com a Lei nº 11.340 de 2006, conhecida como Lei Maria da Penha, qualquer conduta que configure calúnia, difamação ou injúria const…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,18
292,3097103,OBJETIVA CONCURSOS,Ag Ap (Pref Maripá)/Pref Maripá/2024,2024,"São formas de violência doméstica e familiar contra a mulher, alinhado com a Lei nº 11.340/2006 − Lei Maria da Penha, nas seguintes situaçõe…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,18
293,3223384,Instituto Verbena,Enf (Pref Rio Branco (AC))/Pref Rio Branco (AC)/Sem Área (30h e 40h)/2024,2024,"A Lei nº 11.340/2006, conhecida como Lei Maria da Penha, trata especificamente da violência doméstica e familiar contra a mulher, e o seu ar…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,18
294,3096883,OBJETIVA CONCURSOS,Tel (Pref Maripá)/Pref Maripá/2024,2024,"De acordo com a Lei nº 11.340/2006 − Lei Maria da Penha, a retenção de documentos pessoais da mulher configura qual tipo de violência?",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,18
295,3229673,FADESP,GCM (Pref Capanema (PA))/Pref Capanema (PA)/2024,2024,A Lei Maria da Penha cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher e as políticas públicas são ela…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,18
296,3239862,QUADRIX,OF Train (CRP 8)/CRP 8 (PR)/2024,2024,"Conforme a Lei nº 11.340/2006 – Lei Maria da Penha –, assim como a Lei nº 13.146/2015 – Estatuto da Pessoa com Deficiência –, julgue os iten…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,18
297,3259489,AVANÇASP,GCM (Pref Taubaté)/Pref Taubaté/2024,2024,"Joana está em um relacionamento abusivo com Carlos. Em várias ocasiões, Carlos retém documentos pessoais de Joana, como sua carteira de iden…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,19
298,3278936,AVANÇASP,Coor (SM Arcanjo)/Pref SM Arcanjo/CRAS/2024,2024,"No que tange à Lei nº 11.340/2006 (Lei Maria da Penha), a violência doméstica e familiar contra a mulher constitui:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,19
299,3279521,AVANÇASP,Coor (SM Arcanjo)/Pref SM Arcanjo/CREAS/2024,2024,Segundo a Lei nº 11.340/2006 (Lei Maria da Penha) a violência moral é uma das formas de violência doméstica e familiar contra a mulher e é e…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 201 ao 400.pdf,19
300,3299190,OBJETIVA CONCURSOS,At (Pref S Leopoldina)/Pref S Leopoldina/2024,2024,"Segundo a Lei nº 11.340/2006 − Lei Maria da Penha, quando o agressor destrói total ou parcialmente os objetos da ofendida, configura forma d…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 201 ao 400.pdf,19
