id,materia,assunto,banca,concurso,ano,status,enunciado_inicio,cursos,n_cursos,unidades_pedagogicas,n_unidades,gerada_por_ia
279,Língua Portuguesa,Reescrita de frases e textos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Assinale a reescrita que mantém o sentido de “Embora estivesse cansado, continuou estudando”.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
280,Língua Portuguesa,Reescrita de frases e textos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"A frase “Os policiais analisaram o relatório” pode ser reescrita, sem alteração essencial de sentido, como:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
225,Língua Portuguesa,Coordenação e subordinação,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"No período “Estudou bastante, mas não conseguiu a aprovação”, a oração introduzida por “mas” é coordenada:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
226,Língua Portuguesa,Coordenação e subordinação,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"No período “Quando o edital sair, intensificaremos os estudos”, a oração “Quando o edital sair” é subordinada ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
227,Língua Portuguesa,Coordenação e subordinação,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Em “Embora estivesse cansado, continuou estudando”, a oração inicial exprime ideia de:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
243,Língua Portuguesa,Vozes verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Na frase “A equipe concluiu o relatório”, o verbo está na voz:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
244,Língua Portuguesa,Vozes verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A forma passiva de “Os candidatos resolveram as questões” é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
245,Língua Portuguesa,Vozes verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Em “Vendem-se apartamentos”, ocorre voz:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
222,Língua Portuguesa,Concordância nominal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Assinale a alternativa correta quanto à concordância nominal.,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
223,Língua Portuguesa,Concordância nominal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Assinale a frase correta.,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
224,Língua Portuguesa,Concordância nominal,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Assinale a alternativa em que a concordância nominal está adequada.,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
66,Língua Portuguesa,Ortografia,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando a ortografia das palavras em Língua Portuguesa, assinale a alternativa que preenche, correta e re",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
119,Língua Portuguesa,Ortografia,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"Assinale a alternativa cujos vocábulos preenchem, correta e adequadamente, as lacunas tracejadas das linhas 02",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
307,Língua Portuguesa,Ortografia,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,Assinale a alternativa grafada corretamente.,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
321,Língua Portuguesa,Ortografia,Fundatec,Guarda Municipal de Gravataí/RS - Concurso Público nº 01/2025,2026,EXPLICACAO_INCOMPLETA,"Considerando a norma ortográfica vigente, assinale a alternativa que preenche, correta e respectivamente, as l",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
322,Língua Portuguesa,Ortografia,Fundatec,Guarda Municipal de Gravataí/RS - Concurso Público nº 01/2025,2026,EXPLICACAO_INCOMPLETA,"Considerando a norma ortográfica vigente, assinale a alternativa em que a palavra está grafada corretamente.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
329,Língua Portuguesa,Ortografia,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando a ortografia das palavras em Língua Portuguesa, assinale a alternativa que preenche, correta e re",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
688,Língua Portuguesa,Ortografia,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"A finalidade da sociedade e o bem comum Por Gazeta do Povo As pessoas, convivendo em sociedade, desejam alcanç",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
689,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Gravataí)/Pref Gravataí/2026,2026,EXPLICACAO_GENERICA,"Considerando a norma ortográfica vigente, assinale a alternativa que preenche, correta e respectivamente, as l",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
690,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"Quem foi Carl Sagan, o cientista que desvendou o cosmos e combateu a desinformação Por Redação National Geogra",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
691,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"Quem foi Carl Sagan, o cientista que desvendou o cosmos e combateu a desinformação Por Redação National Geogra",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
758,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,Modo Avião Por Pedro GuerraA brevidade de todas as coisas me assusta. ___ anos falamos sobre a obsolescência p,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
759,Língua Portuguesa,Ortografia,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Considere o texto a seguir para responder a questão Violência: Problema social que afeta multidões Por Nalim T,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
760,Língua Portuguesa,Ortografia,Fundatec,Tec Per (IGP RS)/IGP RS/Técnico em Química/2025,2025,EXPLICACAO_GENERICA,Como a capacitação digital está transformando o mercado de trabalho Por Alexandre Max Com o avanço das tecnolo,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
761,Língua Portuguesa,Ortografia,Fundatec,GCM (Pref St'a Livramento)/Pref St'a Livramento/2025,2025,EXPLICACAO_GENERICA,Anda raro a gente flagrar alguém se emocionando de verdade Por Martha Medeiros Ando sentimental. Quase fui às ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
762,Língua Portuguesa,Ortografia,Fundatec,GCM (Pref St'a Livramento)/Pref St'a Livramento/2025,2025,EXPLICACAO_GENERICA,Anda raro a gente flagrar alguém se emocionando de verdade Por Martha Medeiros Ando sentimental. Quase fui às ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
786,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,Lei que determina detectores de metais em rodoviárias no Rio está há 27 anos “parada” no papelPor Isabelle Sal,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
787,Língua Portuguesa,Ortografia,Fundatec,Arm (Pref Bagé)/Pref Bagé/2024,2024,EXPLICACAO_GENERICA,Segurança Por Luís Fernando Verissimo O ponto de venda mais forte do condomínio era a sua segurança. Havia as ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
809,Língua Portuguesa,Ortografia,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,A questão se refere ao texto abaixo. Estratégias para um estudo mais produtivo e realizador Por Alfredo Freita,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
810,Língua Portuguesa,Ortografia,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,Uma advertência que vira virtude Por Fabrício Carpinejar “Você não é todo mundo!”Tratava-se de uma das mais ir,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
888,Língua Portuguesa,Ortografia,Fundatec,Profis (Pref Viamão)/Pref Viamão/Magistério para Educação Infantil/2022,2022,EXPLICACAO_GENERICA,Vacina contra a dengue desenvolvida pelo Butantan entra na reta final de estudos clínicos Nem só ____ combate ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
889,Língua Portuguesa,Ortografia,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,Instrução: A questão refere-se ao texto abaixo. O destaque ao longo do texto está citado na questão. Medidas p,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
890,Língua Portuguesa,Ortografia,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,Instrução: A questão refere-se ao texto abaixo. O destaque ao longo do texto está citado na questão. Medidas p,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
891,Língua Portuguesa,Ortografia,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,Três anos de um Rio Grande mais seguro para viver e investirPor Ranolfo Vieira Junior Chegamos em 2022 com a c,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
892,Língua Portuguesa,Ortografia,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,Como seriam as coisas se a humanidade tratasse a mudança climática como uma emergência real Por Jason Hickel 5,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
240,Língua Portuguesa,Tempos e modos verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Na frase “Se eu estudasse mais, teria melhor desempenho”, a forma “estudasse” está no:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
241,Língua Portuguesa,Tempos e modos verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Na frase “Quando eu chegar, avisarei”, a forma “chegar” está no:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
242,Língua Portuguesa,Tempos e modos verbais,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A forma verbal “faria” está no:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
692,Língua Portuguesa,Tempos e modos verbais,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"A finalidade da sociedade e o bem comum Por Gazeta do Povo As pessoas, convivendo em sociedade, desejam alcanç",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
693,Língua Portuguesa,Tempos e modos verbais,Fundatec,GM (Pref Gravataí)/Pref Gravataí/2026,2026,EXPLICACAO_GENERICA,Repor o sono no fim de semana pode ajudar a saúde mental dos jovens Por Diego Facundini Compensar as noites ma,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
763,Língua Portuguesa,Tempos e modos verbais,Fundatec,Tec Per (IGP RS)/IGP RS/Técnico em Química/2025,2025,EXPLICACAO_GENERICA,Como a capacitação digital está transformando o mercado de trabalho Por Alexandre Max Com o avanço das tecnolo,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
764,Língua Portuguesa,Tempos e modos verbais,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Considere o texto a seguir para responder a questão Violência: Problema social que afeta multidões Por Nalim T,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
765,Língua Portuguesa,Tempos e modos verbais,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Considere o texto a seguir para responder a questão Violência: Problema social que afeta multidões Registros a,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
766,Língua Portuguesa,Tempos e modos verbais,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Considere o texto a seguir para responder a questão Violência: Problema social que afeta multidões Denunciar é,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
767,Língua Portuguesa,Tempos e modos verbais,Fundatec,GCM (Pref St'a Livramento)/Pref St'a Livramento/2025,2025,EXPLICACAO_GENERICA,Anda raro a gente flagrar alguém se emocionando de verdade Por Martha Medeiros Ando sentimental. Quase fui às ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
811,Língua Portuguesa,Tempos e modos verbais,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,Uma advertência que vira virtude Por Fabrício Carpinejar “Você não é todo mundo!”Tratava-se de uma das mais ir,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
893,Língua Portuguesa,Tempos e modos verbais,Fundatec,Profis (Pref Viamão)/Pref Viamão/Magistério para Educação Infantil/2022,2022,EXPLICACAO_GENERICA,Vacina contra a dengue desenvolvida pelo Butantan entra na reta final de estudos clínicos Nem só ao combate à ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
894,Língua Portuguesa,Tempos e modos verbais,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,Três anos de um Rio Grande mais seguro para viver e investirPor Ranolfo Vieira Junior Chegamos em 2022 com a c,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
69,Língua Portuguesa,Coesão textual,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando a coesão por referenciação, analise as afirmações a seguir: 1. Na linha 08, a palavra “seus” esta",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
275,Língua Portuguesa,Coesão textual,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Em um texto, o emprego de pronomes para retomar termos anteriormente mencionados constitui mecanismo de:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
276,Língua Portuguesa,Coesão textual,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,O conectivo “portanto” costuma estabelecer relação de:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
319,Língua Portuguesa,Coesão textual,Fundatec,Guarda Municipal de Gravataí/RS - Concurso Público nº 01/2025,2026,EXPLICACAO_INCOMPLETA,"No trecho “Há de se reconhecer, contudo, que esse é um privilégio para poucos – principalmente no caso dos ado",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
324,Língua Portuguesa,Coesão textual,Fundatec,Guarda Municipal de Esteio/RS,2022,EXPLICACAO_INCOMPLETA,"Com relação ao emprego de recursos coesivos no texto, analise as assertivas a seguir: I. Na linha 17, a expres",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
333,Língua Portuguesa,Coesão textual,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando as relações de coesão referencial, analise as assertivas a seguir: I. Na linha 10, o pronome rela",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
114,Língua Portuguesa,Fonemas e dígrafos,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"Na Língua Portuguesa, muitos vocábulos têm mais letras que fonemas, visto que, em sua estrutura, ocorrem dígra",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
277,Língua Portuguesa,Fonemas e dígrafos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,Assinale a palavra que apresenta dígrafo consonantal.,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
278,Língua Portuguesa,Fonemas e dígrafos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Na palavra “guerra”, a sequência “gu” funciona como:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
320,Língua Portuguesa,Fonemas e dígrafos,Fundatec,Guarda Municipal de Gravataí/RS - Concurso Público nº 01/2025,2026,EXPLICACAO_INCOMPLETA,"Em sua estrutura fonológica, a palavra “horas” apresenta:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
